104521	36.71	33.30	1996.28	PID GOTO 2000.00	(3.72)
104866	36.72	33.28	1997.07	PID GOTO 2000.00	(2.93)
105211	36.72	33.28	1998.80	PID GOTO 2000.00	(1.20)
105556	36.71	33.31	1999.87	PID GOTO 2000.00	(0.13)
105902	36.71	33.30	1996.41	PID GOTO 2000.00	(3.59)
106248	36.73	33.29	1997.34	PID GOTO 2000.00	(2.66)
106593	36.73	33.30	1998.53	PID GOTO 2000.00	(1.47)
106938	36.72	33.35	1999.33	PID GOTO 2000.00	(0.67)
107283	36.72	33.46	2004.95	PID GOTO 2000.00	(-4.95)
107627	36.69	33.49	2009.11	PID GOTO 2000.00	(-9.11)
107971	36.66	33.67	2016.67	PID GOTO 2000.00	(-16.67)
108313	36.60	33.36	2002.54	PID GOTO 2000.00	(-2.54)
108656	36.67	33.43	2007.90	PID GOTO 2000.00	(-7.90)
109000	36.62	33.08	1989.26	PID GOTO 2000.00	(10.74)
109346	36.74	33.34	1999.60	PID GOTO 2000.00	(0.40)
109677	36.67	33.28	1997.74	PID GOTO 2000.00	(2.26)
110022	36.69	33.30	1998.40	PID GOTO 2000.00	(1.60)
110367	36.69	33.30	1997.87	PID GOTO 2000.00	(2.13)
110712	36.69	33.36	1999.07	PID GOTO 2000.00	(0.93)
111057	36.69	33.35	2000.53	PID GOTO 2000.00	(-0.53)
111403	36.68	33.28	1996.41	PID GOTO 2000.00	(3.59)
111748	36.71	33.36	1999.87	PID GOTO 2000.00	(0.13)
112093	36.69	33.31	2000.80	PID GOTO 2000.00	(-0.80)
112438	36.68	33.32	1999.73	PID GOTO 2000.00	(0.27)
112783	36.69	33.30	1996.14	PID GOTO 2000.00	(3.86)
113128	36.71	33.36	2000.80	PID GOTO 2000.00	(-0.80)
113473	36.69	33.31	1998.93	PID GOTO 2000.00	(1.07)
113818	36.70	33.31	1998.53	PID GOTO 2000.00	(1.47)
114163	36.70	33.24	1995.61	PID GOTO 2000.00	(4.39)
114508	36.72	33.24	1994.81	PID GOTO 2000.00	(5.19)
114854	36.73	33.24	1996.94	PID GOTO 2000.00	(3.06)
115200	36.73	33.26	1996.41	PID GOTO 2000.00	(3.59)
115546	36.74	33.37	1997.74	PID GOTO 2000.00	(2.26)
115875	36.73	33.32	1998.80	PID GOTO 2000.00	(1.20)
116206	36.73	33.35	2001.60	PID GOTO 2000.00	(-1.60)
116551	36.72	33.29	1997.47	PID GOTO 2000.00	(2.53)
116895	36.74	33.30	1996.81	PID GOTO 2000.00	(3.19)
117241	36.75	33.26	1995.88	PID GOTO 2000.00	(4.13)
117586	36.76	33.22	1992.83	PID GOTO 2000.00	(7.17)
117918	36.78	33.28	1996.27	PID GOTO 2000.00	(3.73)
118249	36.77	33.26	1997.60	PID GOTO 2000.00	(2.40)
118594	36.77	33.28	1998.00	PID GOTO 2000.00	(2.00)
118939	36.77	33.28	1998.00	PID GOTO 2000.00	(2.00)
119284	36.77	33.30	1995.88	PID GOTO 2000.00	(4.12)
119629	36.79	33.32	1997.87	PID GOTO 2000.00	(2.13)
119975	36.78	33.32	1998.14	PID GOTO 2000.00	(1.86)
120321	36.78	33.39	2002.14	PID GOTO 2000.00	(-2.14)
120665	36.76	33.32	2002.40	PID GOTO 2000.00	(-2.40)
121010	36.76	33.21	1994.68	PID GOTO 2000.00	(5.32)
121355	36.81	33.31	1997.74	PID GOTO 2000.00	(2.26)
121701	36.79	33.26	1998.40	PID GOTO 2000.00	(1.60)
122046	36.79	33.35	1999.87	PID GOTO 2000.00	(0.13)
122390	36.78	33.31	2000.00	PID GOTO 2000.00	(-0.00)
122735	36.78	33.32	1998.93	PID GOTO 2000.00	(1.07)
123080	36.79	33.51	2007.09	PID GOTO 2000.00	(-7.09)
123424	36.74	33.39	2005.08	PID GOTO 2000.00	(-5.08)
123768	36.75	33.26	1995.74	PID GOTO 2000.00	(4.26)
124113	36.80	33.24	1994.42	PID GOTO 2000.00	(5.58)
124459	36.81	33.21	1995.08	PID GOTO 2000.00	(4.92)
124805	36.81	33.23	1993.75	PID GOTO 2000.00	(6.25)
125151	36.83	33.22	1993.49	PID GOTO 2000.00	(6.51)
125481	36.84	33.20	1992.83	PID GOTO 2000.00	(7.17)
125813	36.85	33.25	1995.34	PID GOTO 2000.00	(4.66)
126143	36.84	33.29	1996.54	PID GOTO 2000.00	(3.46)
